Fecha-Hora, Velocidad, Latitude, Longitude
4/4/2018 7:40:00,0.0,19.42226946,-99.16998591
4/4/2018 7:50:00,0.0,19.42227281,-99.16986756
4/4/2018 7:50:00,0.0,19.42233115,-99.16996923
4/4/2018 8:0:00,0.0,19.42229452,-99.16995088
4/4/2018 8:10:00,0.0,19.42234448,-99.16993923
4/4/2018 8:10:00,0.0,19.42233115,-99.16996588
4/4/2018 9:30:00,0.0,19.37268782,-99.28169925
4/4/2018 9:50:00,0.0,19.37275949,-99.28176421
4/4/2018 9:50:00,0.0,19.37268112,-99.28176253
4/4/2018 10:0:00,0.0,19.37249118,-99.28160922
4/4/2018 13:10:00,0.0,19.38212618,-99.19765089
4/4/2018 13:10:00,0.0,19.38219449,-99.19761753
4/4/2018 17:0:00,0.0,19.42721445,-99.14970087
5/4/2018 1:0:00,0.0,19.37298286,-99.28000426
6/4/2018 5:0:00,0.0,19.37223453,-99.28108921
6/4/2018 7:40:00,0.0,19.37231449,-99.28110924
6/4/2018 9:20:00,0.0,19.37225448,-99.28112257
2/4/2018 18:10:00,0.24,19.38222617,-99.19774585
3/4/2018 5:40:00,0.225,19.37235112,-99.28095091
4/4/2018 6:30:00,0.225,19.37251281,-99.28069753
4/4/2018 14:40:00,0.0,19.42731453,-99.14987253
4/4/2018 17:20:00,0.0,19.42733783,-99.14971252
5/4/2018 5:30:00,0.10285714300000001,19.37236453,-99.28094085
5/4/2018 8:30:00,0.0,19.36103119,-99.27968591
5/4/2018 11:20:00,0.0,19.36103949,-99.2796342
6/4/2018 5:40:00,0.092307692,19.3723528,-99.28091252
7/4/2018 5:20:00,0.09,19.3725978,-99.28071253
7/4/2018 7:10:00,0.0,19.36099448,-99.27970586
8/4/2018 6:20:00,0.10285714300000001,19.37270282,-99.28112752
8/4/2018 10:50:00,0.0,19.42731947,-99.14989089
5/4/2018 5:0:00,0.076595745,19.37230284,-99.28093423
6/4/2018 5:0:00,0.076595745,19.37282947,-99.28049753
8/4/2018 8:30:00,0.1,19.37237451,-99.28197753
8/4/2018 10:20:00,0.3,19.37217451,-99.28212253
8/4/2018 20:0:00,0.075,19.37256947,-99.28043752
4/4/2018 15:40:00,0.257142857,19.37257785,-99.28110757
5/4/2018 16:50:00,0.0,19.37275286,-99.28130756
7/4/2018 10:20:00,0.225,19.37259453,-99.28173923
3/4/2018 6:20:00,0.133333333,19.37267114,-99.28060759
5/4/2018 8:0:00,0.087804878,19.37217619,-99.28190259
6/4/2018 8:0:00,0.257142857,19.37231952,-99.28097589
3/4/2018 9:20:00,0.092307692,19.37264616,-99.28079090000001
4/4/2018 7:20:00,0.18,19.372152800000002,-99.28206922
5/4/2018 11:10:00,0.225,19.37231114,-99.28100925
6/4/2018 5:50:00,0.2,19.37242614,-99.28102258
6/4/2018 13:0:00,0.0,19.42713784,-99.14983087
7/4/2018 6:20:00,0.0,19.42729449,-99.14970925
7/4/2018 16:40:00,0.0,19.38215786,-99.19775424
8/4/2018 5:0:00,0.133333333,19.37300114,-99.27973755
8/4/2018 6:50:00,0.0,19.36102449,-99.27979588
8/4/2018 20:20:00,0.0,19.37265614,-99.28070088
3/4/2018 5:0:00,0.24,19.37255949,-99.28068587
3/4/2018 21:50:00,0.075,19.40876445,-99.19793093
5/4/2018 12:20:00,0.0,19.37220452,-99.28165088
6/4/2018 6:20:00,0.225,19.37254952,-99.28116088
7/4/2018 5:40:00,0.225,19.37237618,-99.28100254
8/4/2018 19:40:00,0.225,19.37266452,-99.28130756
3/4/2018 6:40:00,0.276923077,19.37236453,-99.28087254
3/4/2018 17:30:00,0.3,19.38215945,-99.19779087
4/4/2018 5:0:00,0.0,19.37268614,-99.28136087
4/4/2018 5:10:00,0.0,19.37267952,-99.28069090000001
4/4/2018 15:10:00,0.0,19.4273095,-99.1497142
5/4/2018 5:0:00,0.3,19.37235112,-99.28099257
6/4/2018 5:30:00,0.18,19.37294112,-99.27987752
7/4/2018 5:0:00,0.2,19.37274784,-99.28087589
7/4/2018 7:40:00,0.0,19.36099448,-99.27957586
7/4/2018 15:40:00,0.18947368399999998,19.37293953,-99.28002588
4/4/2018 14:40:00,0.0,19.42719282,-99.14986759
5/4/2018 6:10:00,0.0,19.37231449,-99.28086759
5/4/2018 14:0:00,0.0,19.42725451,-99.14989759
6/4/2018 6:10:00,0.257142857,19.37283115,-99.28038924
7/4/2018 4:20:00,0.2,19.37236453,-99.28090758
3/4/2018 9:50:00,0.24,19.37239781,-99.28105258
4/4/2018 7:0:00,0.0,19.37257282,-99.28060918
4/4/2018 11:20:00,0.0,19.36100948,-99.27968759
4/4/2018 16:30:00,0.276923077,19.38218779,-99.1977109
4/4/2018 17:20:00,0.0,19.42724445,-99.14958093
5/4/2018 12:40:00,0.0,19.36040951,-99.27990921
5/4/2018 15:0:00,0.257142857,19.37239613,-99.28108586
5/4/2018 16:20:00,0.21176470600000002,19.37260786,-99.2816876
3/4/2018 10:0:00,0.257142857,19.37229781,-99.28103926
4/4/2018 5:30:00,0.09473684199999999,19.37253452,-99.28078093
4/4/2018 5:30:00,0.0,19.37267449,-99.28067422
4/4/2018 7:10:00,0.0,19.42734118,-99.14989424
4/4/2018 8:20:00,0.0,19.42222286,-99.16999421
4/4/2018 15:30:00,0.0,19.36099448,-99.27977258
4/4/2018 15:40:00,0.0,19.36102616,-99.27967753
5/4/2018 4:40:00,0.225,19.37291111,-99.27984752
5/4/2018 5:20:00,0.0,19.42730782,-99.14976256
5/4/2018 16:20:00,0.0,19.42729952,-99.14984923
3/4/2018 16:0:00,0.0,19.42731285,-99.14993087
4/4/2018 22:50:00,0.4,19.37257617,-99.28105426
6/4/2018 12:0:00,0.0,19.42739449,-99.15026422
4/4/2018 22:40:00,0.042105263,19.37224283,-99.28107924
7/4/2018 12:0:00,0.24,19.37240429,-99.28200974
3/4/2018 13:40:00,0.0,19.42738284,-99.14992919
4/4/2018 6:40:00,0.14400000000000002,19.37248112,-99.28203419
2/4/2018 17:50:00,0.0,19.38219114,-99.19770923
4/4/2018 11:10:00,0.276923077,19.36046449,-99.28020752
5/4/2018 12:50:00,0.0,19.42736448,-99.14990086
3/4/2018 14:10:00,0.514285714,19.42724118,-99.14989256
4/4/2018 10:50:00,0.0,19.36125113,-99.27955918
4/4/2018 17:20:00,0.0,19.42728117,-99.14974923
5/4/2018 12:30:00,0.4,19.36034614,-99.28018757
7/4/2018 12:30:00,0.0,19.42729449,-99.14998426
4/4/2018 17:30:00,0.0,19.42731117,-99.14977757
4/4/2018 23:20:00,0.10588235300000001,19.37299778,-99.27995254
4/4/2018 13:10:00,0.0,19.36105114,-99.27965423
3/4/2018 19:50:00,0.084375,19.3725745,-99.28106256
5/4/2018 22:20:00,0.18,19.37283283,-99.28040089
6/4/2018 10:0:00,1.6,19.42736616,-99.14987756
5/4/2018 20:10:00,0.351219512,19.37284951,-99.28037256
5/4/2018 23:10:00,0.141176471,19.37289619,-99.27993092
4/4/2018 4:40:00,0.49655172399999997,19.37302779,-99.2796409
5/4/2018 5:30:00,3.0,19.37289946,-99.27994592
5/4/2018 13:10:00,0.0,19.36058452,-99.28016921
3/4/2018 21:30:00,0.135849057,19.37222279,-99.28111092
8/4/2018 23:50:00,2.52,19.37231281,-99.28109759
3/4/2018 21:10:00,0.289655172,19.37218952,-99.28105585
3/4/2018 7:0:00,0.504,19.37234953,-99.28080423
6/4/2018 17:50:00,0.0,19.42730614,-99.14990589
7/4/2018 12:20:00,0.0,19.36103614,-99.27962590000001
8/4/2018 9:10:00,3.6,19.36108785,-99.27958759
4/4/2018 9:30:00,0.0,19.42734286,-99.14950926
2/4/2018 19:50:00,0.0,19.42725451,-99.14981252
3/4/2018 10:40:00,0.0,19.42729952,-99.1499359
6/4/2018 22:10:00,0.36,19.37251113,-99.28111754
7/4/2018 7:10:00,0.648,19.36107285,-99.27950922
4/4/2018 8:40:00,0.0,19.4273095,-99.14994587
5/4/2018 6:0:00,0.0,19.37247785,-99.28067758
4/4/2018 6:50:00,0.0,19.37273945,-99.28160922
6/4/2018 8:30:00,6.0,19.37241113,-99.28174753
8/4/2018 7:0:00,0.0,19.36102952,-99.27961752
4/4/2018 5:50:00,6.0,19.42720782,-99.14991419
4/4/2018 14:20:00,0.0,19.42735945,-99.14978259
7/4/2018 10:50:00,0.36666666700000006,19.37279779,-99.28047255
7/4/2018 13:40:00,1.042105263,19.37246117,-99.28158425
6/4/2018 6:40:00,0.825,19.38204119,-99.19790259999999
6/4/2018 8:20:00,0.9,19.38208947,-99.19778089
7/4/2018 6:20:00,0.0,19.427332800000002,-99.14987253
7/4/2018 15:50:00,7.8,19.36113286,-99.2795109
4/4/2018 14:10:00,0.0,19.36101451,-99.27960092
5/4/2018 7:0:00,7.2,19.42729952,-99.14993422
6/4/2018 10:20:00,8.4,19.42736784,-99.1498292
7/4/2018 4:30:00,7.2,19.37275119,-99.28060591
6/4/2018 6:20:00,0.529411765,19.36099448,-99.27977753
3/4/2018 10:0:00,1.384615385,19.37225615,-99.28106926
4/4/2018 10:0:00,0.492307692,19.37241281,-99.28207593
6/4/2018 8:10:00,1.1520000000000001,19.42729449,-99.14991419
4/4/2018 6:10:00,8.228571429,19.36094947,-99.27961752
7/4/2018 9:50:00,0.794805195,19.37275446,-99.28085586
8/4/2018 17:20:00,7.65,19.36104946,-99.27960754
5/4/2018 12:30:00,8.742857143,19.36083615,-99.28001423
6/4/2018 19:0:00,0.494656489,19.38219114,-99.19788592
3/4/2018 12:10:00,5.890909091,19.36102616,-99.27955423
7/4/2018 16:50:00,4.32,19.38225786,-99.19767419
3/4/2018 14:40:00,6.84,19.36101619,-99.27958592
6/4/2018 6:0:00,1.4553191490000001,19.37267952,-99.28065587
7/4/2018 22:0:00,0.4275,19.37268279,-99.28131091
7/4/2018 17:10:00,1.554545455,19.38219952,-99.19798424
6/4/2018 13:30:00,1.636363636,19.42721612,-99.15000421
3/4/2018 6:40:00,3.6,19.37268782,-99.28070088
8/4/2018 17:20:00,1.32,19.37274113,-99.28108091
3/4/2018 20:30:00,1.414285714,19.38212945,-99.19803755
5/4/2018 8:0:00,0.457458564,19.37218449,-99.28104588
8/4/2018 7:20:00,0.552,19.37279611,-99.28094756
4/4/2018 16:0:00,1.232876712,19.37246612,-99.28170092
2/4/2018 20:10:00,0.508474576,19.37244952,-99.28086256
5/4/2018 17:0:00,8.181818182,19.42730447,-99.14988259
5/4/2018 16:50:00,1.231578947,19.37265278,-99.28125593
7/4/2018 11:20:00,10.4,19.36100286,-99.27967426
5/4/2018 22:30:00,0.683211679,19.372957800000002,-99.28006754
3/4/2018 6:0:00,3.3517241380000002,19.37296283,-99.2797559
4/4/2018 7:10:00,4.418181818,19.37272613,-99.28157092
4/4/2018 21:20:00,1.708474576,19.38210447,-99.19789086
4/4/2018 8:0:00,0.757894737,19.37233947,-99.28114587
8/4/2018 5:40:00,1.338461538,19.37239286,-99.28105426
7/4/2018 11:40:00,2.821621622,19.38215451,-99.1978192
7/4/2018 5:50:00,4.909090909,19.372727800000003,-99.28065251
7/4/2018 6:0:00,2.29787234,19.37291614,-99.2799859
7/4/2018 5:10:00,3.7241379310000005,19.37291279,-99.28034088
2/4/2018 17:50:00,1.4684210530000001,19.38224612,-99.19761091
3/4/2018 6:30:00,3.84,19.37299451,-99.27969086
6/4/2018 20:30:00,0.505263158,19.372781200000002,-99.28041422
3/4/2018 9:40:00,7.425,19.37233947,-99.28204425
6/4/2018 13:20:00,3.697297297,19.36101619,-99.27961090000001
5/4/2018 14:50:00,1.121311475,19.37258782,-99.28100757
5/4/2018 22:20:00,0.488571429,19.37272445,-99.28074589
7/4/2018 10:20:00,2.034782609,19.37226445,-99.28208926
5/4/2018 6:10:00,1.461386139,19.37295948,-99.27992924
6/4/2018 8:20:00,1.4,19.38190783,-99.19774585
8/4/2018 19:30:00,0.927607362,19.37296115,-99.28042922
3/4/2018 5:50:00,3.0566037739999996,19.37277281,-99.28059426
8/4/2018 20:40:00,0.941860465,19.37267785,-99.28098754
8/4/2018 9:0:00,3.9512195119999998,19.36097453,-99.27990585
4/4/2018 7:30:00,1.589189189,19.3724745,-99.28117253
3/4/2018 21:40:00,1.746534653,19.37270785,-99.28087757
5/4/2018 11:10:00,1.434146341,19.36101284,-99.27979756
3/4/2018 7:50:00,2.051612903,19.37246612,-99.28120086
5/4/2018 18:30:00,3.5379310339999996,19.372252800000002,-99.28111754
7/4/2018 12:30:00,4.442553191,19.37276778,-99.28162590000001
7/4/2018 10:0:00,9.942857143,19.36095785,-99.27973922
7/4/2018 21:0:00,2.4697674419999998,19.37224115,-99.28122751
3/4/2018 15:30:00,10.45714286,19.36098283,-99.27964426
3/4/2018 8:10:00,4.21875,19.36107285,-99.27960251
6/4/2018 11:30:00,5.974468085,19.37237945,-99.28098754
5/4/2018 15:10:00,8.682352941,19.37268112,-99.28161920000001
6/4/2018 13:20:00,1.457560976,19.37246947,-99.28163253
7/4/2018 13:40:00,16.6,19.36098115,-99.27978591
5/4/2018 16:30:00,8.075675676,19.37228113,-99.28188256
6/4/2018 10:30:00,4.8,19.37254449,-99.28051086
8/4/2018 20:40:00,1.737931034,19.37239286,-99.28199588
5/4/2018 13:50:00,13.6173913,19.38199953,-99.19863425
3/4/2018 6:40:00,1.031921824,19.37230619,-99.28089257
6/4/2018 11:30:00,3.377319588,19.37293785,-99.28030257
2/4/2018 18:10:00,20.7,19.38239281,-99.19683918
5/4/2018 18:0:00,8.288372093,19.38199618,-99.19870592
5/4/2018 18:20:00,11.72903226,19.37265446,-99.28105585
8/4/2018 20:30:00,2.5369127519999997,19.37230452,-99.28202254
5/4/2018 7:50:00,1.549003984,19.37227283,-99.28107588
8/4/2018 10:20:00,2.5647058819999997,19.37256612,-99.28061253
4/4/2018 20:0:00,1.732217573,19.37222615,-99.28095418
4/4/2018 7:20:00,5.155555556,19.37295613,-99.27985925
3/4/2018 7:50:00,3.3022556389999997,19.372781200000002,-99.28167586
3/4/2018 21:40:00,3.7133858269999998,19.37228448,-99.28192925
8/4/2018 7:40:00,2.88,19.37286116,-99.28014256
3/4/2018 12:30:00,4.872727273,19.3725978,-99.28080758
5/4/2018 12:50:00,2.211659193,19.37235447,-99.28093926
6/4/2018 13:30:00,9.373584906,19.42649612,-99.15120257
5/4/2018 13:50:00,2.82,19.37241616,-99.28081252
6/4/2018 20:30:00,3.65106383,19.37268279,-99.28085754
8/4/2018 19:50:00,3.7241379310000005,19.37220284,-99.28128753
6/4/2018 19:50:00,3.377777778,19.3729495,-99.28035588
3/4/2018 9:30:00,5.086238532,19.37260786,-99.28194090000001
6/4/2018 10:50:00,4.0628571430000004,19.37269285,-99.28062921
5/4/2018 11:10:00,4.373333333,19.37222279,-99.28098586
3/4/2018 13:50:00,4.467153285,19.37290617,-99.28001591
7/4/2018 20:20:00,2.6615384619999998,19.37225448,-99.28203259
3/4/2018 7:10:00,2.957746479,19.37299116,-99.27974090000001
6/4/2018 20:30:00,12.46666667,19.38174111,-99.19943087
5/4/2018 7:40:00,2.803278689,19.3722295,-99.28180922
2/4/2018 20:20:00,3.35,19.37227283,-99.28205422
8/4/2018 20:10:00,4.179310345,19.372152800000002,-99.28208758
2/4/2018 8:30:00,83.2,19.37260945,-99.28085586
2/4/2018 20:10:00,1.7174311930000001,19.372252800000002,-99.28182422
8/4/2018 19:0:00,3.0952029519999997,19.38208117,-99.19763588
6/4/2018 9:20:00,6.061935484,19.37220452,-99.28105258
3/4/2018 8:40:00,8.465625,19.37269453,-99.28127755
6/4/2018 18:10:00,10.87826087,19.38214613,-99.19759758
6/4/2018 8:20:00,5.887218045,19.37276778,-99.28161585
5/4/2018 12:50:00,4.216304348,19.37265446,-99.28181752
3/4/2018 6:20:00,9.448793566,19.3727045,-99.28051421
7/4/2018 19:20:00,21.20898876,19.38207782,-99.19766254
3/4/2018 14:10:00,13.79043825,19.40885783,-99.19786588
4/4/2018 7:20:00,13.35369458,19.42219779,-99.16992422
3/4/2018 17:50:00,13.59949749,19.40506116,-99.20073752
6/4/2018 18:50:00,13.66392479,19.40791453,-99.19926918
6/4/2018 18:30:00,9.951939451,19.38213112,-99.19773588
6/4/2018 19:50:00,10.39623149,19.42726281,-99.14987086
5/4/2018 13:40:00,14.90597453,19.38222617,-99.19780922
4/4/2018 13:0:00,13.48852747,19.38193616,-99.19782087
5/4/2018 21:0:00,15.11929481,19.382147800000002,-99.19776086
6/4/2018 13:40:00,15.71939086,19.38210112,-99.19764754
6/4/2018 10:0:00,15.66433439,19.42732618,-99.14942754
5/4/2018 16:30:00,15.66250561,19.42734286,-99.14981252
6/4/2018 13:0:00,15.12561769,19.42728946,-99.14991587
6/4/2018 9:0:00,19.70974648,19.4274012,-99.14986256
7/4/2018 17:20:00,21.6,19.42732282,-99.14991922
6/4/2018 17:40:00,11.25847431,19.42721285,-99.14966257
4/4/2018 7:10:00,24.13697881,19.36088116,-99.28014424
4/4/2018 14:20:00,13.79418379,19.42728117,-99.14961588
5/4/2018 17:40:00,13.16067747,19.42725284,-99.14987924
2/4/2018 19:40:00,14.389891699999998,19.42734613,-99.14965259
4/4/2018 17:20:00,15.82826948,19.42723616,-99.14947255
7/4/2018 11:20:00,15.93921134,19.4273178,-99.14985753
7/4/2018 18:0:00,19.17218124,19.42734118,-99.14945754
6/4/2018 22:10:00,14.22803883,19.37262286,-99.28096256
8/4/2018 22:30:00,20.90666667,19.4273178,-99.14968922
3/4/2018 14:30:00,21.84622642,19.36090781,-99.27984592
3/4/2018 7:30:00,17.0929913,19.36086112,-99.27970922
7/4/2018 5:10:00,23.66509901,19.36094947,-99.27956756
5/4/2018 13:50:00,24.8043956,19.37283945,-99.28014256
3/4/2018 8:0:00,18.66284075,19.36015947,-99.27989756
4/4/2018 8:0:00,22.42981651,19.36089448,-99.27978256
8/4/2018 12:20:00,23.00796253,19.37239948,-99.28124252
6/4/2018 5:30:00,31.57697842,19.36099616,-99.27962255
6/4/2018 20:20:00,22.70864339,19.37258782,-99.28100925
6/4/2018 6:10:00,30.98971963,19.36072785,-99.28010920000001
7/4/2018 5:50:00,33.210299,19.36095953,-99.27968088
3/4/2018 18:30:00,17.53050328,19.3726895,-99.28135089
7/4/2018 19:50:00,16.59291598,19.37277449,-99.28075259
3/4/2018 23:0:00,12.48857407,19.372781200000002,-99.28049586
4/4/2018 6:10:00,27.58323353,19.36091778,-99.27979421
